"id","name","difficulty","elementType","isDoableAtHome","description","totalTime","createdAt","updatedAt","creatorId","workoutType"
1862,NULL,RED,UNCLASSIFIED,false,"Red - Intense

A. 5 x E3M
5 L + 5 R Bulgarian split squats
5 Harop curls or Leg curl on the rower

B. For time:
40 Wallball lunges 9/6 kg 3/2,7 m
25 Burpee reach + 15 cm 
100 Double unders/Single unders 2 for 1
Time cap 7 min
And then on minute 8
C. For time:
35 Wallball lunges
20 Burpee reach
80 Double unders/Single unders 2 for 1
Time cap 14 min

A. Measure up 3,5 foot from the bench on the BSS for a perfect distance. Strict controlled tempo on both movements around 3s eccentric.

B. Very tough met-con with a lot of legs and cardio. Still probably be a bit smart on the L WB to not override your capacity and hit the wall to early. 

OLY CLASS
A. 5xEMOM (empty barbell)
3 Muscle snatch

B. 8xE2M (70-85%)
1 Snatch pull
1 Hang squat snatch
2 OHS

C. 6xE2M (60-75%)
4 Power snatch (practice barebell cycling)

D. 5xEMOM (finisher, Empty barbell)
3 Snatch balance
3 OHS
3 Squats, wide grip on barbell.

CARDIO CLASS
10 x 5 min with 10s transition btw 3 machines. First 5 minutes easy pace and then 45 min in your zone 2. If you don´t have a heart rate monitor a zone 2 pace is a light to medium intense pace where you still can hold a conversation without effort. ",NULL,2022-09-07 00:00:00.000,2022-09-10 16:58:56.123,cl6jsjxy00006uyo8h2v8fr2e,NULL
1802,NULL,GREEN,UNCLASSIFIED,false,"Green - Endurance

36 x OTM
10 - 20 Split jumps/Backward lunges
10 - 20 Abmat Situps
1 - 3 Wall walks/2 - 4 Walk out to pushup
4 - 6 Broad jumps 1 - 2 m
1 - 3 Rope climbs/Floor variation 
4 - 8 L + 4 - 8 R Russian step ups 

On the minute gymnastic endurance with some explosiv leg work. Quality reps all the way through. 

OLY
A. EMOM x 5
5 Hang power snatch (only barebell) 
In 12 min. 
B. 2 Hang power snatch, todays heaviest.
In 12 min. 
C. 1 Squat snatch, 1 OHS, todays heaviest
EMOM x 5
4 Snatch pulls - light weight

GYMNASTICS
A. 5 rounds of: 
4-8 Handstand Wall Scissors
4-8 Negative RMU
1 min Double Under practice

B. WOD: 4 rounds:
12 Handstand plate walk
12 Toes to kettlebell 
20-40 sec High Hang
",NULL,2022-06-09 00:00:00.000,2022-09-10 16:58:56.120,cl6jsjxy00006uyo8h2v8fr2e,NULL
1818,NULL,YELLOW,UNCLASSIFIED,false,"Yellow - Intermediate

A. 9 x OTM
5 - 8 Power clean at individual weights
6 - 15 Boxjump over 60/50 cm
4 - 8 Ring or Bar dips/4 eccentric Bar dips

B. 9 x OTM
6 - 15 Toes to bar
25 - 50 Double unders/Single unders 2 for 1
1 - 3 Wall walks/3 - 6 Walk out to pushup

C. 9 x OTM
6 - 12 DB power clean 2 x 22,5/15 kg
10 - 24 Split jumps/Backward lunges
3 - 5 Devils press 2 x 22,5/15 kg

At HOME
A. 3 rounds
2 reps short of failure: SA Row,
rest 30 s
2 reps short of failure: SA Press/side
rest 90 s

B. For time
10 Air Squats, 30 DU, 200m Run
20 Air Squats, 30 DU, 200m Run
30 Air Squats, 30 DU, 200m Run
40 Air Squats, 30 DU, 200m Run
50 Air Squats, 30 DU, 200m Run",NULL,2022-07-21 00:00:00.000,2022-09-10 16:58:56.121,cl6jsjxy00006uyo8h2v8fr2e,NULL
1825,NULL,RED,UNCLASSIFIED,false,"Red - Intense

A. 4 x EMOM
1 - 2 Clean pull + 1 - 2 Power clean

B. 4 x E2M
1 - 3 Power clean

C. 5 min AMRAP
5 Power clean and Jerks 70/45 kg or 70 - 75% of 1 RM
5 Burpee boxjump over 75/60 cm

Rest for 3 minutes
and then

D. 4 min AMRAP
4 Power clean and Jerks 60/40 kg or 60 - 65% of 1 RM
4 Burpee boxjump over 60/50 cm

A. New set up on each rep and full focus on the technique. 

B. Powerfull hip knee extension, shrug hard, fast elbows and feet. 

C. Short heavy and intense. Probably go for singles on the second round and onwards. 

D. Short and medium heavy. Notice that the height of the BBj overe is lower in this set. 

Solid at Home
A. 3-5 Sets:
12 Weighted Cossack Squats (goblet hold)
24 Jumping Lunges
12 Cossack Squats (unweighted)
Rest 2:00 between rounds.

B. 4 rounds:
ca 40 m hill sprint/staircase run straight in to:
10 jumping lunges
walk down.

rest 2 min, then

C. 4 rounds:
40 m hill sprints/staircase run
5 squat jumps for max height
walk down",NULL,2022-07-28 00:00:00.000,2022-09-10 16:58:56.121,cl6jsjxy00006uyo8h2v8fr2e,NULL
1839,NULL,NULL,UNCLASSIFIED,false,"TEAM

For Time (with a Partner)
Partner A: 30 Wall Ball Shots 9/6 kg, 15 Toes-to-Bars/Knee raises
Partner B: Barbell Hang Hold 40/30 kg
Partners switch then repeat.

Partner A: 30 Box Jumps 60/50 cm, 15 Pull-Ups/Band/Ring row
Partner B: Barbell Overhead Hold 40/30 kg
Partners switch then repeat.

Partner A: 30 Power Cleans 40/30 kg, 15 Handstand Push-Ups/Pike push-ups
Partner B: Pull-Up Bar Hang Hold
Partners switch then repeat.

*Partner A: 30 Back Squats 50/35 kg, 15 Shoulder-to-Overheads 50/35 kg
Partner B: Push-up plank hold
Partners switch then repeat.

Partner A: 30 Kettlebell Swings (24/16 kg), 15 Burpees
Partner B: Barbell Front Rack Hold (50/35 kg)
Partners switch then repeat.
Time cap 35 min

Partner A may only work while Partner B is holding their static hold. If Partner B takes a break, then Partner A must stop working and accumulating reps until Partner B resumes their static hold.

*Notice that the weight increases at the point of Back squats and Shoulder-to-Overhead. ",NULL,2022-08-13 00:00:00.000,2022-09-10 16:58:56.122,cl6jsjxy00006uyo8h2v8fr2e,NULL
1844,NULL,RED,UNCLASSIFIED,false,"Red - Intense

A. 1 RM, 3RM or 5RM Deadlift or Technique work in 18 min

B. ""Grace""
For time:
30 reps clean and jerk @ 61/43kg
Time cap 8 min

A. 1 RM, 3RM Deadlift or 5RM alternatively 3 - 4 x 1 Heavy singels training for quality. If your going for RM make sure to take long rests (3 min or more) when you get close to your max. Example of 1 RM build up
1.        ~ 30-50%        8 reps  
2.        ~ 60%        5        at ~ 2 minutes
3.        ~ 70%        3        at ~ 4 minutes
4.        ~ 80%        1        at ~ 7 minutes
5.        ~ 90%        1        at ~ 10 minutes 
6.      ~ 95%          1        at ~ 14 minutes
7. (max out)        101 - 105%        1        at ~ 18 minutes

B. Grace is a real ""power output"" workout where small sets is a good strategy for most of us. Make sure to only do quality reps and for some of us singles from the beginning is a good strategy. If your technique still is work in progress go for a weight that you can handle when fatigue sets in. 

STRENGTH
A. 4 x E3M
5 Sumo deadlifts with a new set up on each rep
5 Dips strict tempo 

B. 4 x E3M
5 Front squats from 70% of 1 RM
5 Harop curls

C. 4 x E3M
5 Hang power clean
5 Ring push-ups strict tempo",NULL,2022-08-30 00:00:00.000,2022-09-10 16:58:56.123,cl6jsjxy00006uyo8h2v8fr2e,NULL
70,NULL,YELLOW,STRENGTH_OR_SKILLS,false,"A. 3 x E2,5M
6 Back squats 
Starting from 75% of 1 RM

B. 3 x E2M
6 Z press with DBs

A. Brace hard on the Back squats and if possible increase the weight a bit each set.

B. Strict controlled tempo on the DB Z press",13.5,2022-08-01 00:00:00.000,2022-08-10 22:02:30.158,cl6jsjxy00006uyo8h2v8fr2e,EMOM
1858,NULL,YELLOW,UNCLASSIFIED,false,"Yellow - Intermediate

A. 12 x OTM
10 - 30s Ring support hold/20 - 50s Front leaning rest
4 - 6 L + 4 - 6 R Pistols for depth and quality
40 - 50s Heavy farmers carry with KBs or DBs

B. 19 min AMRAP
19/16 cal Row
19 Boxjump over 60/50 cm
19 Push press 35/25 kg or 40 -  50% of 1 RM

A. Gymnastic movements for quality. Start of a bit lighter on the Farmers carry and then increase on the later rounds. 

B. Pace this one from the start to enable a tempo just below the lactic thresh hold. 

",NULL,2022-09-06 00:00:00.000,2022-09-10 16:58:56.123,cl6jsjxy00006uyo8h2v8fr2e,NULL
1660,Rep max back squat,NULL,STRENGTH,false,"1 RM, 3RM or 5RM Back squat

Example of 1 RM build up
1.        ~ 30-50%        8 reps  
2.        ~ 60%        5        at ~ 2 minutes
3.        ~ 70%        3        at ~ 4 minutes
4.        ~ 80%        1        at ~ 7 minutes
5.        ~ 90%        1        at ~ 10 minutes 
6.      ~ 95%          1        at ~ 14 minutes
7. (max out)        101 - 105%        1        at ~ 18 minutes",18.0,2022-09-02 00:00:00.000,2022-08-31 12:57:47.055,cl6jsjxy00006uyo8h2v8fr2e,ONE_REP_MAX
25,NULL,YELLOW,WOD,false,"20 min AMRAP
6 Burpee boxjumps 60/50 cm
12 One arm DB snatches 22,5/15 kg
18 Wallballs 9/6 kg 3/2,7 m
1 min Rest

Long intermediate amrap in a interval format. If your strong on the OA DB snatch and WB´s maybe go unbroken?",20.0,2022-06-01 00:00:00.000,2022-08-10 22:02:30.157,cl6jsjxy00006uyo8h2v8fr2e,AMRAP
1867,NULL,RED,UNCLASSIFIED,false,"Red - Intense
A. 4 x E3,5M
5 L + 5 R DB Bulgarian spilt squats 4020
5 Harop curls or Leg curls on the rower 40x1

B. 7 min AMRAP
7 Power snaches 40/30 kg or 50 - 60% of 1 RM
7 Lateral burpees
7 Boxjump over 60/50 cm
3 min rest
5 min AMRAP
5 Power snatch 40/30 kg
5 Lateral burpees 
5 Boxjump over

A. Measure up 3,5 foot from the bench on the BSS for a perfect distance. Brace before every rep on the Harop curls and hips high if your doing the curls on the rower. 

B. Very intense ""red"" amraps with some technique and agility. Find your own pace from the start and make sure to save a bit for the ""push"" in the end. 									

INTENSE MOBILITY
3 rounds of
40s Back body line V-ups
40 + 40 Active pigeons
3 rounds of
40 Pass throughs
40 + 40 4-postion hip lifts
3 rounds of
40 Heel pulls
40 + 40 One leg good mornings
3 rounds of
40 Bridge pushups
20 + 20 Dragon squats
20 + 20 Standing one leg circles",NULL,2022-09-16 00:00:00.000,2022-09-10 16:58:56.123,cl6jsjxy00006uyo8h2v8fr2e,NULL
1810,NULL,GREEN,UNCLASSIFIED,false,"Green - Endurance

A. 16 x OTM
50s Farmers carry KB or DB
50s Front leaning rest rings/Floor
25s L + 25s R One arm overhead KB or DB carry
50s Walking lunges

B. 16 x OTM
50s 2xKB front rack carry
50s Hang from the bar or rings (different grips)
25s L + 25s R Suitcase carry KB or DB
50s Double unders/Single unders

Eight different basic movements in a endurance setting. If this is your third or fourth session this week take it a bit easy today. ",NULL,2022-06-17 00:00:00.000,2022-09-10 16:58:56.120,cl6jsjxy00006uyo8h2v8fr2e,NULL
1824,NULL,RED,UNCLASSIFIED,false,"Red - Intense

A. 5 x E90s
5 - 4 - 3 - 2- 1 Hang power clean
Build up the weight

B. 5 x E90s
5 - 4 - 3 - 2 - 1 Push jerk
Build up the weight

C. 5 min AMRAP
For cals on the Bike or Rower
5 min Rest
and then repeat
5 min AMRAP
For cals on the Bike or Rower

A. and B. start with a pretty heavy weight and build form there using small plates. Focus on technique and speed. Start the Push Jerk with a Power clean. 

C. Your task on C. is to choose one of the following number of cals 100, 90, 80, 70, 60 or 50 cals and then repeat it at the second amrap on the same machine. The goal should be hard but still repeatable. It´s you against you.

Solid at Home
5k run
every 4 min stop and do:
5+5 windmills
5+5 single leg goodmorning
20 lunges",NULL,2022-08-02 00:00:00.000,2022-09-10 16:58:56.121,cl6jsjxy00006uyo8h2v8fr2e,NULL
1837,NULL,BLACK,UNCLASSIFIED,false,"Black - Intense skill

A. 2 x E2,5M
12 Deadlifts + 9 Hang power clean + 6 Push jerk
Start from 50% of 1 RM Clean and jerk and build from there

B. 2 x E2,5M
9 Deadlifts + 6 Hang power clean + 3 Push jerk

C. 1 x E2,5M
6 Deadlifts + 3 Hang power clean + 1 Push jerk

D. 6 - 5 - 4 - 3 - 2 - 1 rep for time:
Bar muscle - up
Power clean and jerk 60/40 kg or 50 - 60% of 1 RM
Time cap 12 min

Scaled variation
For time:
12 - 10 - 8 - 6 - 4 - 2 reps Chest to bar pullup/Pullup/Band/Ring row
6 - 5 - 4 - 3 - 2 - 1 reps Power clean and jerk 45/30 kg or individual weight
Time cap 12 min

A - C. Barbell ""D.T"" complex variations. Only unbroken sets count. Use a strong hook grip...

D. Descending reps met-con with a lot of technique and grip strength. Break  up the reps according to capacity and keep the technique all the way through. 

STRENGTH
A. 4 x E3M
5 Power clean
5 Dips with 3s eccentric
Build up weight on both movements

B. 4 x E3M
4, 3, 2, 1 Push jerk from rack
4, 3, 2, 1 Pronated pullups 3 s eccentric

C. 4 x E3M
16 Split jumps with DBs if possible/Backward lunges
directly into
20 m Heavy sledpush",NULL,2022-08-16 00:00:00.000,2022-09-10 16:58:56.122,cl6jsjxy00006uyo8h2v8fr2e,NULL
78,NULL,RED,STRENGTH_OR_SKILLS,false,"4 x E3M
5 Back squats Tempo 30x1
5 Harop curls/Leg curl on the rower 4s eccentric
Build the weight from 70% of 1 RM on the BS

Brace more and more as the weight gets heavier.",12.0,2022-08-10 00:00:00.000,2022-08-14 20:34:16.914,cl6jsjxy00006uyo8h2v8fr2e,NULL
1657,"",NULL,OLYMPIC_WEIGHTLIFTING,false,"A. 6xE1,5M (40-50%)
3 Muscle snatch

B. 6xE2M (70-85%)
1 Squat snatch from hips
1 Hang squat snatch
1 Squat snatch

C. 6xE2,5M (80%)
3 Back squats",36.0,2022-08-29 00:00:00.000,2022-08-27 19:43:06.646,cl6jsjxy00006uyo8h2v8fr2e,EMOM
1817,NULL,BLACK,UNCLASSIFIED,false,"Black - Intense skill

A. 4 x E3,5M
1 - 5 Strict Ring muscle-ups/Progression work
or 
Scaled variation
2 - 5 Supinated strict pullups/Eccentrics/Band
2 - 5 Bar dips/Eccentrics/Band

1 - 3 Squat snatches or Power snatch + Overhead squat

B. ""Amanda""
9 - 7 - 5 reps for time;
Ring muscle-ups
Squat snatch 60/42,5 kg or 60 - 70 or 1RM
Time cap 12 min

Scaled variation
15 - 12 - 9 reps for time;
Chest to bar pullups/Pullups/Band pullups/Jumping pullups
Power snatch 45/30 kg
Time cap 12 min

A. If you still haven´t got the strict muscle-up practice the strength and technique on that. A good alternative is also to work on the strict strength requirements for the movement. Go a bit easy on this part if your aiming for good time on Amanda.

B. Old school benchmark with a lot of technique and strength. The plan on how to break up or not all depends on your capacity. If your not a real Muscle -up and Squat snatch ""Ninja"" probably break both movements up in small sets. The combination of Muscle-ups and Snatches is very shoulder intense. If your doing the scaled variation also make a plan to break up according to capacity.

Solid at Home
EMOM 30 min
1. Jumping jacks
2. Bear crawl 10-20 m
3. shuttle run 10 m
4. TGU alternating sides
5. Odd object swings
6. Handstand hold/kick ups",NULL,2022-07-19 00:00:00.000,2022-09-10 16:58:56.121,cl6jsjxy00006uyo8h2v8fr2e,NULL
1823,NULL,YELLOW,UNCLASSIFIED,false,"Yellow - Intermediate

A. 4 x E3M
3 Pause Zombie squats 33x1 or Front squats
directly into
4 + 4 Single leg KB deadlift alternated with one arm KB rows

B. 20 min AMRAP
3 - 5 Wall walks or 3 - 5 Walk out to push-up 
10 Boxjumps/Step ups 60/50 cm
15 Wallballs 9/6 kg and 3/2,7 m
20 Sit-ups

A. Only use the regular front rack if the Zombie squat position really hinders you from using a good weight. On the SL KB DL with a one arm row keep both the core and the shoulders stable and don´t rush this movement.  

B. To stay in the intermediate zone make sure to pace this one from the start. All the movements besides the sit-ups are pretty hard. 

Solid at Home
A. 3 Rounds (for Time)
10 Hollow Rocks
10 V-Ups
10 second Hollow Hold
1 minute Rest

B. 4 min on 2 min off x 4
1.
5 thrusters with any kind of object
10 (/sida) mountain climbers
15 svingar (Kb, väska el. liknande)

2.
5 push ups
10 squat jumps
15 situps
",NULL,2022-07-27 00:00:00.000,2022-09-10 16:58:56.121,cl6jsjxy00006uyo8h2v8fr2e,NULL
1833,NULL,GREEN,UNCLASSIFIED,false,"Green - Gymnastic endurance

36 x OTM
4 - 6 L + 4 - 6 R One arm DB shoulder to overhead
8 - 12 Pistols for quality
1 - 3 Rope climbs/Floor variation
5 - 8 High boxjumps (individual height)
6 - 12 Pushups to a barbell (attach it so that it does not roll)
20 - 45 Double unders/Single unders 2 for 1 

Gymnastic endurance with a lot of movements. Pace according to how ""fresh"" you feel and according to how many WODs you have done or will do this week. 

OLYMPIC LIFTING
A. 5xEMOM (empty barbell)
3 Hang clean pull
2 Hang power clean
1 Push jerk

B. 5xE2,5M (70-90%)
1 Hang clean pull
1 Hang power clean
1 Push jerk

C. 6xE2,5M (80%)
2 Front squats

D. 3xE2M (80%)
3 Push press

ENDURANCE class upstairs
""Mikkos triangel""
After a dynamic warm up choose 3 machines and perform 10 rounds of 1 min each. Every 3 minutes take a 1 minute rest. A total of 39 minutes. Remember the machines you uses and also the order in which they were used. 
This endurance met-con can be performed as a test for calories (no treadmill) or as a regular aerobic session staying well below the lactic thresh hold. 

",NULL,2022-08-17 00:00:00.000,2022-09-10 16:58:56.122,cl6jsjxy00006uyo8h2v8fr2e,NULL
1819,NULL,BLACK,UNCLASSIFIED,false,"Black - Intense skill

A. 5 x E3M
2 - 6 Deficit handstand pushups/Mat/Abmat
1 - 4 Clean
Gradually build up the weight

Scaled variation
3 - 6 Pike pushups
5 Cleans (technique)

B. 12 min AMRAP
2 Thrusters 50/30 kg or 60 - 70% of 1 RM
2 Lateral Burpees
2 Chest to bar pullups/Pullups
4 Thrusters 
4 Lateral Burpees
4 Chest to bar/Pullups
6 Thrusters
6 Lateral Burpees
6 Chest to bar/Pullup
and so on...

Scaled variation
12 min AMRAP
2 Thrusters 30/20 kg
2 Lateral burpees
2 Band or Jumping pullups
4 Thrusters
4 Lateral Burpees
4 Band or Jumping pullups
6 Thrusters
and so on...

A. If your doing deficit HSPU start with 10kg plates and build from there. Small steps is essential. On the Cleans work on the technique and only go heavy if your feel confident in allt the positions of the lift. 

B. Very tough met-con with a ascending ladder of three big movements. Probably pace it from the start to because this one will be exponentially harder after a while.  

At Home
A. Core
3 sets of:
20 s Turkish sit up
20 s Hollow hold flutter kicks
20 s Hollow rocks
rest 90 s

B. 3 rounds for time
60 DU/penguin claps/Jumping jacks
50 airsquats
40 walking lunges
30 Lateral burpees
20 Tuck jumps
10 pistols",NULL,2022-07-06 00:00:00.000,2022-09-10 16:58:56.121,cl6jsjxy00006uyo8h2v8fr2e,NULL
1838,NULL,RED,UNCLASSIFIED,false,"Red - Intense

A. In 18 min build up to a Heavy singel Deadlift or try a 1 RM
1.        ~ 30-50%        8 reps  
2.        ~ 60%        5        at ~ 2 minutes
3.        ~ 70%        3        at ~ 4 minutes
4.        ~ 80%        1        at ~ 7 minutes
5.        ~ 90%        1        at ~ 10 minutes 
6.      ~ 95%          1        at ~ 14 minutes
7. (max out)        101 - 105%        1        at ~ 18 minutes

B. 12 min AMRAP
3/2 Wall walks or 3 Walk out to pushup
6 Double KB clean and jerk 2 x 24/16 kg or individual weights
12 Toes to bar/Knee raises

A. After the regular warm up follow the suggested build up to a heavy lift. You will not get tired from the number of sets but if you do to many reps it will affect your performance. 

B. Shoulder and core intense met-con with big movements. Probably break up every movement from the start to have a good pace all the way through. 

INTENSE MOBILITY
3 rounds
40s + 40 Dynamic pigeon
40 Wallfacing/Pike shrugs
3 rounds
40 + 40 Side plank rotation
40 Reverse Nordics
3 rounds
40 Front body line hold
40 + 40 Cozzacks
3 rounds
40 + 40 Airplane rotations
90 Bridge wall walk for quality",NULL,2022-08-19 00:00:00.000,2022-09-10 16:58:56.122,cl6jsjxy00006uyo8h2v8fr2e,NULL
1851,NULL,NULL,UNCLASSIFIED,false,"STRENGTH
A. 4 x E3,5M
10 m Barbell walking lunges
5 Ring pushups 4s eccentric

B. 4 x E3,5M
5 Zombie squats
5 Harop curls

C. 4 x E3,5M
10 - 30s Ring top support hold
8 - 12s Front lever tuck hold/8 - 12 reps Lat pulldown with stick + band
5 + 5 KB bottom up press""		


CARDIO CLASS
""Norwegian fours"" (tresh hold practice)
A. 10 minutes warm-up – light up to 75% of maximum heart rate

B. 4×4 minutes at 90% of maximum heart rate – it should feel really hard if your not training heart rate-based
3 minutes of recovery between each interval of 70% of maximum heart rate ie active but at a leisurely pace

C. 10 minutes cool down 120 - 125 bpm",NULL,2022-08-28 00:00:00.000,2022-09-10 16:58:56.122,cl6jsjxy00006uyo8h2v8fr2e,NULL
1861,NULL,BLACK,UNCLASSIFIED,false,"Black - Intense skill
A. 4 x E3M
3 - 20 m Handstand walk stairs/obstacle (weights) or regular/Progression work
3 - 10 Butterfly chest to bar pullups/BF pullups/Progression work

Scaled variation
10 - 30 Shoulder taps wallfacing/Box shoulder taps
Kipping technique/3 - 5 Eccentric pullups 4s down/6 - 10 Ring rows with 3s eccentric""	""B. """"Open 21.1""""
1 wall walk
10 double-unders
3 wall walks
30 double-unders
6 wall walks
60 double-unders
9 wall walks
90 double-unders
15 wall walks
150 double-unders
21 wall walks
210 double-unders
Time cap: 15 min.

Scaled variation:
Partial wall walks/Walk out to push up
Single-unders 2 for 1 Double -under

A. If your able to walk for 5m or more try some steps today. If you still not there work on the technique and strength. On the butterfly CTB/Pullups work on the technique with progressions. 

B. Tough ascending amrap with a lot of shoulders. How far can you go? Wall line 25,4 cm from the wall.",NULL,2022-09-13 00:00:00.000,2022-09-10 16:58:56.123,cl6jsjxy00006uyo8h2v8fr2e,NULL
26,NULL,YELLOW,STRENGTH_OR_SKILLS,false,"4 x E3M
3 - 5 Deadlifts with a new set up on each rep starting at 75% of 1RM
4 - 6 Ring dip/Bar dip with 4s eccentric

Tight set up on every rep on the Dls and stable shoulder on the Dips.",12.0,2022-06-06 00:00:00.000,2022-08-10 22:02:30.157,cl6jsjxy00006uyo8h2v8fr2e,NULL
1827,NULL,YELLOW,UNCLASSIFIED,false,"Yellow - Intermediate

A. 4 x E3M
10 DB backward lunges 2 x DB individual weights
6 - 8 Ring pushups 3s eccentric

B. 21 min AMRAP
42 Lunges walking forward in any direction 
35 Sumo Deadlift high pull 35/25 kg
28 Bicycle crunches touching elbow to knee/Without touch
21 Pushups
15 Pullups or Barbell row same weight as SDLHP

A. DBs hanging on the walking lunges. Best possible technique and deep Ring pushups. 

B. Long intermediate met-con with a lot of everything. Pace it from the beginning. 

Solid at Home
OTMx30
1 10-20 shouldertaps in handstand/pike position/plank position
2 4-6 skater squats / leg
3 10-20 m Bear crawl
4 3-5 HSPU with 4s negative
5 10-30 s L-sit
6 side-to-side squats 30 s",NULL,2022-08-05 00:00:00.000,2022-09-10 16:58:56.121,cl6jsjxy00006uyo8h2v8fr2e,NULL
1832,NULL,NULL,UNCLASSIFIED,false,"STRENGTH
A. 4 x E3,5M
Heavy sled push 20 m
directly into
20 m Sandbag/Ball carry
B. 4 x E3,5M
5 Sumo Deadlifts with new set up en
each rep
Build up weight
rest 45s and then
45s Heavy KB frontrack carry
C. 4 x E3,5M
6 - 8 Lying DB bench press
rest for 45s and then
15 Heavy russian KB swings

ENDURANCE
After a dynamic warm up choose 3 machines and perform 45 min of aerobic work for a total of 15 sets
5 - 5 - 5 - 4 - 4 - 4 - 3 - 3 - 3 - 2 - 2 - 2 - 1 - 1 - 1 min
Change machine when there is 10s left of the set
",NULL,2022-08-14 00:00:00.000,2022-09-10 16:58:56.122,cl6jsjxy00006uyo8h2v8fr2e,NULL
1656,"",NULL,STRENGTH,false,"A. 4 x E3M
5 Sumo deadlifts with a new set up on each rep
5 Dips strict tempo 

B. 4 x E3M
5 Front squats from 70% of 1 RM
5 Harop curls

C. 4 x E3M
5 Hang power clean
5 Ring push-ups strict tempo",36.0,2022-08-30 00:00:00.000,2022-08-31 13:13:09.728,cl6jsjxy00006uyo8h2v8fr2e,EMOM
67,NULL,GREEN,ENDURANCE,false,"A. 10 + 10 One arm KB swings 16/12 kg
10 Pushups/Knee pushups
10 KB backward lunges
5 + 5 One arm KB push press

B. 20 min AMRAP
20 KB lagom swings american 16/12 kg
5 Burpee Box step ups 60/50 cm
20 Situps
5 Box step overs with KB in frontrack 60/50 cm

Two endurance amraps which could potentially be pretty hard if you go all out. This means probably go somewhat moderate to slow in your pace if you want to keep it in the aerobic zone.",42.0,2022-07-20 00:00:00.000,2022-08-10 22:02:30.158,cl6jsjxy00006uyo8h2v8fr2e,NULL
1829,NULL,BLACK,UNCLASSIFIED,false,"Black - Intense skill

A. 4 x EMOM
1 Snatch pull + 1 Power snatch + 1 Squat snatch or as deep as form allows

B. 4 x E2M
1 - 3 Squat snatches or as deep as form allows

B. 22 min AMRAP 2 minutes on each movement (3 rounds)
Squat snatches 60/35 kg or 60 - 70% of 1 RM
Rope climbs 3,5 m (1 climb = 3 reps)
Pistols
Rest 2 min

Scaled variation
22 min AMRAP 2 minutes on each movement (3 rounds)
Squat snatch or Power snatch 45/30 kg or 60 - 70% of 1 RM
Rope climb floor variation/Eccentric pullups showing control/ Roing rows
Step ups alternating legs 60/50 cm

A. Start at a very light weight and have some small plates close by to increase the weight each set. 

B. Start from 60 - 70% of 1 RM and increase the weight gradually with 2,5 - 5 kg each set i form allows. 

C. Long intervall met-con with a lot of upperbody pull and legs. Three rounds means a lot of work so make sure to keep the form and technique all the way through by pacing it from the start. 


Solid at Home
30 varv
3 Burpee
3 goblet squat with any objcet
3 Sit-Ups

Only wod. Have a strech after",NULL,2022-07-25 00:00:00.000,2022-09-10 16:58:56.121,cl6jsjxy00006uyo8h2v8fr2e,NULL
1846,NULL,RED,UNCLASSIFIED,false,"Red - Intense

A. 1 RM , 3 RM or 5 RM Press or Technique  work in 14 min

B. ""Fran""
21 - 15 - 9 reps for time of:
Thrusters 43/30 kg 
Pullups 
Cap 10 min 

A. 1 RM Press or a 2 - 3 x 1 Heavy singels training for quality. If your going for 1 RM make sure to take long rests (minimum 3 min) when you get close to your max. Example of 1 RM Press build up
1.        ~ 30-50%        8 reps  
2.        ~ 60%        5        at ~ 90s
3.        ~ 70%        3        at ~ 3 minutes
4.        ~ 80%        1        at ~ 5 minutes
5.        ~ 90%        1        at ~ 8 minutes 
6.      ~ 95%          1        at ~ 11 minutes
7. (max out)        101 - 105%        1        at ~ 14 minutes

B. Fran is a classic squatting with overhead push pattern combined with a vertical pulling pattern workout. The second round with 15 reps is the hardest part so make sure to save some energy on the first round. If your not going RX choose weights and a variation of pullups that enables you to finish before the time cap. 

OLYMPIC LIFTING
A. 6xE2M (70-90%)
1 Power Clean 
1 Split jerk
1 Power Clean
1 Split jerk

B. 6xE2,5M (80%)
3 front squats

C. 5xE2M (70%)
5 Push press
",NULL,2022-08-31 00:00:00.000,2022-09-10 16:58:56.123,cl6jsjxy00006uyo8h2v8fr2e,NULL
1857,NULL,BLACK,UNCLASSIFIED,false,"Black - Intense skill

A. 4 x E3M
1 - 5 Bar muscle-ups/Progression work

Scaled variation for strength
2 - 5 Supinated strict pullups/Eccentrics/Band
2 - 5 Bar dips/Eccentrics/Band

3 - 6 Overhead squats with barbell at individual weights starting with a Power snatch

B. ""Open 16.3""
Complete as many rounds and reps as possible in 7 minutes of:
10 Power snatches 35/25 kg or 40 - 50% of 1 RM
3 Bar muscle-ups

Scaled variation 
10 Power snatches 30/20 kg
3 Chest to bar pullups/Pullups/Band/6 Ring row

A. Use a jumping variation from a box on the B mups or work from the hang progessively higher and higher. A combination of both of them can also be used or a band variation. Start the Overhead squats from 60 - 70% of 1 RM and gradually increase the weights on every round. 

B. Very grip and shoulder intense met-con with a lot of pulling emphasis. Be smart from the start because the grip will be a limiting factor for most of us. ",NULL,2022-09-08 00:00:00.000,2022-09-10 16:58:56.123,cl6jsjxy00006uyo8h2v8fr2e,NULL
